point_id,mean,min,max,std,status,total_non_crop,max_consecutive_non_crop,total_peaks,geo
2448,0.4601,0.1685,0.8467,0.1066,DISCARDED (Failed Phenology),4.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[82.5303390178264,27.85518846137609]}"
2449,0.4654,0.0991,0.8369,0.0791,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.71748518577611,27.908322454273677]}"
2450,0.4957,0.2245,0.8235,0.1038,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[85.30297942600635,27.915764320677923]}"
2451,0.4758,0.168,0.841,0.0593,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.81802959869746,27.90808425060458]}"
2452,0.4269,0.1189,0.8257,0.0874,DISCARDED (Failed Phenology),5.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[82.47640136009606,27.854071076400636]}"
2453,0.4092,0.1563,0.749,0.0716,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.11442286902434,27.91085264305093]}"
2454,0.4288,0.1227,0.8319,0.0797,DISCARDED (Failed Phenology),7.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[82.50205009449925,27.851368533668467]}"
2455,0.4318,0.0679,0.8671,0.1362,DISCARDED (Failed Phenology),4.0,1.0,19.0,"{""type"":""Point"",""coordinates"":[84.52372905473314,27.898333045043067]}"
2456,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.07769515847897,27.888324893570474]}"
2457,0.414,0.1708,0.8099,0.0976,DISCARDED (Failed Phenology),5.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[82.64635647657033,27.85031164173786]}"
2458,0.4962,0.1941,0.8577,0.0978,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.13572248015123,27.904467778042385]}"
2459,0.4908,0.2131,0.8114,0.0842,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.20915656213995,27.90580931699056]}"
2460,0.4863,0.2366,0.8043,0.109,DISCARDED (Failed Phenology),7.0,1.0,17.0,"{""type"":""Point"",""coordinates"":[82.67437174360005,27.850326503452386]}"
2461,0.443,0.1472,0.9057,0.1208,STABLE CROPLAND,3.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[82.55072206378298,27.845004982438034]}"
2462,0.4616,0.1651,0.8253,0.11,DISCARDED (Failed Phenology),6.0,2.0,17.0,"{""type"":""Point"",""coordinates"":[82.71100564072422,27.850326909129922]}"
2463,0.4226,0.1383,0.7404,0.1014,STABLE CROPLAND,3.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[82.79196487379518,27.851844445101833]}"
2464,0.5519,0.306,0.8303,0.0784,DISCARDED (Static Vegetation / Low Amplitude),3.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.32272498519485,27.905585747229306]}"
2465,0.5043,0.2144,0.8847,0.1049,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.24320218235512,27.903828557619725]}"
2466,0.4902,0.1678,0.8611,0.107,DISCARDED (Failed Phenology),9.0,5.0,18.0,"{""type"":""Point"",""coordinates"":[83.79710650032953,27.876771707774918]}"
2467,0.4927,0.0983,0.8674,0.0603,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[84.7347658124777,27.895663178792955]}"
2468,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.84782619558057,27.896006588039754]}"
2469,0.4359,0.1131,0.8046,0.054,DISCARDED (Failed Phenology),5.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[82.57772873245314,27.843128053559813]}"
2470,0.5074,0.2593,0.8476,0.0843,DISCARDED (Static Vegetation / Low Amplitude),3.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.54093015533083,27.905860770595083]}"
2471,0.4752,0.169,0.8536,0.093,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[83.83970712910029,27.875700566110826]}"
2472,0.4955,0.1712,0.8358,0.0805,STABLE CROPLAND,2.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[83.92729843152298,27.87618661588059]}"
2473,0.5033,0.2312,0.8844,0.0599,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.77572820953627,27.89318624226919]}"
2474,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.8843147574364,27.89462771684117]}"
2475,0.4663,0.0662,0.8629,0.0697,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.71103311097482,27.890760492197774]}"
2476,0.4226,0.0107,0.8088,0.0542,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.8008609217856,27.88988986288717]}"
2477,0.4818,0.0967,0.8618,0.1018,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[83.96213481913175,27.87370849850532]}"
2478,0.4232,0.1367,0.8242,0.1062,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.16493512300384,27.896052765339892]}"
2479,0.4108,0.1439,0.7874,0.1089,STABLE CROPLAND,3.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[82.47165634432832,27.833128217894032]}"
2480,0.4235,0.1653,0.8126,0.0965,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.04592032777539,27.89352936748448]}"
2481,0.4831,0.2205,0.7891,0.1118,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[83.88462994702354,27.8713106742061]}"
2482,0.3969,0.1918,0.6092,0.0821,DISCARDED (Static Vegetation / Low Amplitude),10.0,3.0,14.0,"{""type"":""Point"",""coordinates"":[83.04736661011997,27.847654750618002]}"
2483,0.4503,0.1807,0.8288,0.0816,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.09821318811734,27.890498097315668]}"
2484,0.4642,0.1731,0.8189,0.1123,DISCARDED (Failed Phenology),7.0,2.0,19.0,"{""type"":""Point"",""coordinates"":[82.76814305232207,27.83828707058688]}"
2485,0.4174,0.0797,0.7688,0.0651,DISCARDED (Failed Phenology),4.0,1.0,23.0,"{""type"":""Point"",""coordinates"":[82.69815048318243,27.834777164517277]}"
2486,0.449,0.1602,0.8467,0.133,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.0043768056845,27.888216993475943]}"
2487,0.429,0.1705,0.7738,0.0971,DISCARDED (Failed Phenology),4.0,1.0,26.0,"{""type"":""Point"",""coordinates"":[82.61425151673456,27.830020375853643]}"
2488,0.4285,0.1352,0.7697,0.0861,DISCARDED (Failed Phenology),4.0,2.0,23.0,"{""type"":""Point"",""coordinates"":[82.74533729567987,27.83353112160809]}"
2489,0.4715,0.1462,0.8016,0.0876,DISCARDED (Failed Phenology),6.0,1.0,25.0,"{""type"":""Point"",""coordinates"":[82.64380089227198,27.830031738313124]}"
2490,0.4039,0.0958,0.8032,0.0795,DISCARDED (Failed Phenology),5.0,2.0,19.0,"{""type"":""Point"",""coordinates"":[82.49142995553883,27.82758136431685]}"
2491,0.4378,0.1448,0.7771,0.056,DISCARDED (Failed Phenology),5.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[82.56034884057358,27.827998763894247]}"
2492,0.4217,0.1319,0.8892,0.1356,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.12419205142955,27.885644252801118]}"
2493,0.4064,0.0799,0.7745,0.0718,DISCARDED (Failed Phenology),5.0,2.0,22.0,"{""type"":""Point"",""coordinates"":[82.72011870095315,27.831452613528025]}"
2494,0.4778,0.1606,0.8426,0.0994,STABLE CROPLAND,3.0,1.0,26.0,"{""type"":""Point"",""coordinates"":[82.66530935451813,27.82902343607466]}"
2495,0.4454,0.1176,0.8016,0.0996,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[84.62127447070537,27.87333100375196]}"
2496,0.4525,0.1698,0.8572,0.1311,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[83.54368988507741,27.849204031704662]}"
2497,0.4529,0.1735,0.7793,0.0701,DISCARDED (Failed Phenology),7.0,2.0,19.0,"{""type"":""Point"",""coordinates"":[82.51788678960523,27.82049100556443]}"
2498,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.09393611901267,27.861792568812056]}"
2499,0.415,0.1187,0.8886,0.1508,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.0731319656927,27.879282036821593]}"
2500,0.4403,0.119,0.9237,0.0815,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.75204485204019,27.87214856034361]}"
2501,0.4773,0.1777,0.871,0.129,STABLE CROPLAND,2.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.20234428276295,27.877403550422965]}"
2502,0.4129,0.1681,0.7297,0.1139,DISCARDED (Failed Phenology),9.0,3.0,16.0,"{""type"":""Point"",""coordinates"":[82.39630266777056,27.810842260748693]}"
2503,0.4149,0.1856,0.7869,0.117,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.2612011612102,27.877553717387475]}"
2504,0.388,0.1176,0.8134,0.1793,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[84.0524584748,27.856828084660993]}"
2505,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.02439183643719,27.855705651343428]}"
2506,0.4095,0.1279,0.8134,0.0876,DISCARDED (Failed Phenology),6.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[82.54183191500859,27.814830506633925]}"
2507,0.3438,0.1401,0.7437,0.1238,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[82.84698996781286,27.824453113505385]}"
2508,0.4023,0.1374,0.8278,0.1177,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.98303297686333,27.871502253127716]}"
2509,0.3759,0.1292,0.7541,0.101,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[82.87283081036901,27.82347531719739]}"
2510,0.4095,0.1312,0.8373,0.1037,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[83.57662646091258,27.8425188707121]}"
2511,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.1171302614056,27.854483649366298]}"
2512,0.3736,0.1231,0.7727,0.0991,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.13987769430929,27.871432039028665]}"
2513,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.85919575257492,27.866512717176604]}"
2514,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.07429960759099,27.850984180435365]}"
2515,0.4527,0.1844,0.7551,0.0615,DISCARDED (Failed Phenology),6.0,4.0,18.0,"{""type"":""Point"",""coordinates"":[82.5819849636243,27.81178414864682]}"
2516,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.8345579195843,27.8637628778181]}"
2517,0.5653,0.2736,0.8726,0.0817,DISCARDED (Static Vegetation / Low Amplitude),6.0,2.0,19.0,"{""type"":""Point"",""coordinates"":[85.34601553926149,27.870609507723167]}"
2518,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.18997727291047,27.851205241774682]}"
2519,0.4262,0.1308,0.8706,0.0951,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.12005430993456,27.866584869881176]}"
2520,0.3852,0.1307,0.7611,0.0879,DISCARDED (Failed Phenology),5.0,2.0,24.0,"{""type"":""Point"",""coordinates"":[82.6243234880476,27.810043375337063]}"
2521,0.4141,0.1406,0.766,0.0724,DISCARDED (Failed Phenology),6.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[82.48427119574662,27.80448868668706]}"
2522,0.4158,0.1562,0.8336,0.1674,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[82.74357016946259,27.81396941930447]}"
2523,0.3997,0.166,0.7863,0.1046,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.00992665203775,27.866213010298402]}"
2524,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.16447521649442,27.849227762756094]}"
2525,0.4568,0.1569,0.8217,0.0764,DISCARDED (Failed Phenology),4.0,2.0,22.0,"{""type"":""Point"",""coordinates"":[85.87325516986722,27.87338999853067]}"
2526,0.4195,0.125,0.829,0.1139,DISCARDED (Failed Phenology),8.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[82.42598002330307,27.80192714635922]}"
2527,0.4286,0.1832,0.7873,0.0833,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[82.9233656942692,27.818003191880834]}"
2528,0.377,0.1621,0.7802,0.1296,DISCARDED (Failed Phenology),4.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[82.67424905894835,27.808693203876455]}"
2529,0.3863,0.151,0.7621,0.136,DISCARDED (Failed Phenology),7.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[82.70320408669028,27.810010334944085]}"
2530,0.4498,0.2147,0.7993,0.095,DISCARDED (Failed Phenology),5.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[83.55736167498445,27.83444689153307]}"
2531,0.463,0.1846,0.7999,0.1155,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[85.29902319198952,27.86559813077647]}"
2532,0.4448,0.1571,0.8269,0.1394,STABLE CROPLAND,3.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.09984716990499,27.862173109796263]}"
2533,0.4149,0.1755,0.7652,0.1217,DISCARDED (Failed Phenology),5.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[82.76622427157007,27.809181707995428]}"
2534,0.3908,0.1618,0.738,0.0889,DISCARDED (Failed Phenology),7.0,3.0,18.0,"{""type"":""Point"",""coordinates"":[82.60447965068433,27.80493391618633]}"
2535,0.4334,0.1856,0.7582,0.0699,DISCARDED (Failed Phenology),8.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[82.64899013615499,27.804180570816683]}"
2536,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.06751908434771,27.859224202291315]}"
2537,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.14463105612326,27.843440196827544]}"
2538,0.4939,0.1832,0.8163,0.0965,STABLE CROPLAND,3.0,2.0,23.0,"{""type"":""Point"",""coordinates"":[85.57742124139894,27.863961738518526]}"
2539,0.4528,0.2018,0.7972,0.1022,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[82.94421804037316,27.811346769587807]}"
2540,0.5025,0.1899,0.8276,0.0899,DISCARDED (Failed Phenology),11.0,4.0,12.0,"{""type"":""Point"",""coordinates"":[82.8950069637326,27.80781868464498]}"
2541,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.22394164945747,27.84224293376751]}"
2542,0.4123,0.1489,0.8404,0.1407,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[83.7442726354795,27.83070039354162]}"
2543,0.3537,0.1438,0.6844,0.1073,DISCARDED (Static Vegetation / Low Amplitude),3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[83.61097288825988,27.826499477890675]}"
2544,0.4118,0.1161,0.8363,0.1188,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.0362433792033,27.852533319195324]}"
2545,0.4371,0.1517,0.7718,0.0743,DISCARDED (Failed Phenology),6.0,2.0,23.0,"{""type"":""Point"",""coordinates"":[82.52941165941637,27.795036021070473]}"
2546,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[83.94535627624528,27.829704304654125]}"
2547,0.4852,0.1926,0.7996,0.0512,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.50947269667826,27.840623256246534]}"
2548,0.4881,0.1949,0.816,0.0635,STABLE CROPLAND,3.0,1.0,29.0,"{""type"":""Point"",""coordinates"":[82.79315825523257,27.79788537607071]}"
2549,0.4888,0.1356,0.8258,0.0795,DISCARDED (Failed Phenology),4.0,4.0,19.0,"{""type"":""Point"",""coordinates"":[84.44520756564702,27.836787597160686]}"
2550,0.4365,0.1981,0.8315,0.1265,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[83.51930621295169,27.814775417870315]}"
2551,0.4462,0.1611,0.8131,0.1127,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[83.58779452083014,27.817176116590122]}"
2552,0.4522,0.1353,0.8602,0.0687,DISCARDED (Failed Phenology),5.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[82.8261780723924,27.79478120101063]}"
2553,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.13711261905115,27.826263634769695]}"
2554,0.3417,0.1474,0.7534,0.1496,DISCARDED (Failed Phenology),8.0,3.0,16.0,"{""type"":""Point"",""coordinates"":[82.4661571198176,27.780633582688875]}"
2555,0.4733,0.1798,0.864,0.0879,DISCARDED (Failed Phenology),5.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[85.86104561195418,27.84856572903573]}"
2556,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.28882777240818,27.824720626737612]}"
2557,0.3466,0.1373,0.7928,0.1474,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.06372576105721,27.835563180285003]}"
2558,0.4394,0.1924,0.8031,0.1005,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.99628135689822,27.831975230055285]}"
2559,0.3964,0.1846,0.735,0.0989,DISCARDED (Failed Phenology),6.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[82.54257814191901,27.7754123146031]}"
2560,0.5193,0.1925,0.7824,0.0675,DISCARDED (Failed Phenology),13.0,2.0,12.0,"{""type"":""Point"",""coordinates"":[82.61213269114492,27.774403263021004]}"
2561,0.4262,0.1611,0.8181,0.123,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.95609598398568,27.828733985880483]}"
2562,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.17139633745131,27.813747255672304]}"
2563,0.488,0.1803,0.7608,0.0481,DISCARDED (Failed Phenology),8.0,2.0,17.0,"{""type"":""Point"",""coordinates"":[82.44810618519645,27.766901480995056]}"
2564,0.4967,0.1658,0.9106,0.0538,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.57023040022537,27.834518878812517]}"
2565,0.4228,0.1497,0.8326,0.0961,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.03197272670418,27.826669851579265]}"
2566,0.4578,0.1567,0.8024,0.1162,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[84.89542460230044,27.824045890748828]}"
2567,0.4986,0.2255,0.848,0.1092,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[84.97606904317367,27.824154626788303]}"
2568,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.86893140871476,27.822559811533363]}"
2569,0.4818,0.1762,0.7794,0.0969,STABLE CROPLAND,3.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[83.13318955441333,27.78168467535654]}"
2570,0.4631,0.1836,0.8474,0.1131,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[84.91806228310638,27.819036306196423]}"
2571,0.5168,0.2186,0.8705,0.0673,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.85185353351919,27.83012801389212]}"
2572,0.468,0.1693,0.8159,0.08,DISCARDED (Failed Phenology),8.0,2.0,17.0,"{""type"":""Point"",""coordinates"":[82.56037195471016,27.762811635139705]}"
2573,0.4437,0.1621,0.8115,0.0937,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[84.77596614984526,27.81612108210332]}"
2574,0.3729,0.1364,0.7393,0.1046,DISCARDED (Failed Phenology),7.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[82.49612333785585,27.75855559564328]}"
2575,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.83108292196617,27.815000396191085]}"
2576,0.4899,0.1362,0.8886,0.0926,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[84.7438261975083,27.81288957947443]}"
2577,0.5139,0.2368,0.8898,0.0993,DISCARDED (Failed Phenology),4.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.48790235823702,27.822597614600852]}"
2578,0.464,0.2042,0.7863,0.1072,STABLE CROPLAND,2.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[82.93703691500677,27.769180145736293]}"
2579,0.4966,0.2025,0.8271,0.0916,DISCARDED (Failed Phenology),8.0,3.0,19.0,"{""type"":""Point"",""coordinates"":[83.20071986499875,27.769802533200014]}"
2580,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.00245199170622,27.806221976488548]}"
2581,0.4232,0.1469,0.8129,0.0952,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.03922971847625,27.80669987304662]}"
2582,0.4088,0.1721,0.7734,0.1003,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.06333579471503,27.80643533686607]}"
2583,0.534,0.2333,0.8927,0.096,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.52068461650568,27.81171177714048]}"
2584,0.4801,0.1329,0.8473,0.0611,DISCARDED (Failed Phenology),4.0,2.0,26.0,"{""type"":""Point"",""coordinates"":[85.9018584306776,27.814901863064968]}"
2585,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.92474637813709,27.80137140204098]}"
2586,0.5191,0.2993,0.8534,0.113,DISCARDED (Static Vegetation / Low Amplitude),5.0,1.0,19.0,"{""type"":""Point"",""coordinates"":[85.49880987859112,27.803733796337863]}"
2587,0.4578,0.1312,0.8196,0.0699,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[84.45507257429752,27.787964862457425]}"
2588,0.5282,0.2876,0.8296,0.0739,DISCARDED (Static Vegetation / Low Amplitude),3.0,2.0,24.0,"{""type"":""Point"",""coordinates"":[85.15164794651459,27.79744073702267]}"
2589,0.5377,0.3001,0.8436,0.0895,DISCARDED (Static Vegetation / Low Amplitude),3.0,2.0,22.0,"{""type"":""Point"",""coordinates"":[85.26077670718843,27.798311540966008]}"
2590,0.5674,0.3203,0.8265,0.0782,DISCARDED (Static Vegetation / Low Amplitude),1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[86.07689107071847,27.80350669586571]}"
2591,0.4918,0.1406,0.7875,0.0589,DISCARDED (Failed Phenology),5.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[82.98497758424207,27.747608928580092]}"
2592,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[83.497672554851,27.758290822814345]}"
2593,0.4665,0.2338,0.7694,0.0688,DISCARDED (Static Vegetation / Low Amplitude),0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.0445668268278,27.78689482542318]}"
2594,0.5319,0.2053,0.8978,0.0747,DISCARDED (Failed Phenology),4.0,1.0,19.0,"{""type"":""Point"",""coordinates"":[86.14143650195297,27.798393595585274]}"
2595,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.95804041125123,27.785132236507557]}"
2596,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.91208421395012,27.784404964516813]}"
2597,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.31592769024424,27.773324064422194]}"
2598,0.4555,0.1993,0.8321,0.0754,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.07424883650137,27.784099844563183]}"
2599,0.4471,0.171,0.8195,0.0617,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.1015557438965,27.784872007920406]}"
2600,0.4933,0.2012,0.8183,0.0954,DISCARDED (Failed Phenology),3.0,3.0,20.0,"{""type"":""Point"",""coordinates"":[85.89483523215279,27.792818871582213]}"
2601,0.4621,0.2338,0.785,0.109,DISCARDED (Failed Phenology),4.0,2.0,23.0,"{""type"":""Point"",""coordinates"":[85.31835508693324,27.78619374046146]}"
2602,0.4977,0.1842,0.8878,0.0943,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.5524233951081,27.78860259078091]}"
2603,0.4083,0.1619,0.8331,0.1026,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.2316688427988,27.78394661031046]}"
2604,0.4853,0.194,0.7352,0.0541,DISCARDED (Static Vegetation / Low Amplitude),6.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[83.0393927310571,27.745756857329148]}"
2605,0.4621,0.1614,0.8418,0.1364,DISCARDED (Failed Phenology),4.0,2.0,23.0,"{""type"":""Point"",""coordinates"":[86.17550955879393,27.791028461475143]}"
2606,0.4969,0.2614,0.82,0.1008,DISCARDED (Static Vegetation / Low Amplitude),2.0,1.0,24.0,"{""type"":""Point"",""coordinates"":[85.2935674170331,27.782243061865948]}"
2607,0.4059,0.1809,0.7199,0.0977,DISCARDED (Static Vegetation / Low Amplitude),2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.02096733679114,27.77750988849382]}"
